first_identifier,first_sku,first_name,first_url,first_website_id,second_identifier,second_sku,second_name,second_url,second_website_id,accepted,delisted,score
KVL4100S,kvl4100s,"Kenwood KVL4100S Chef Premier XL Stand Mixer, Silver","https://www.expert.ie/products/small-appliances/kenwood-store/kenwood-mixers/kenwood-kvl4100s-chef-premier-xl-stand-mixer,-(1)",1458,11546,kvl4100s,Kenwood Chef XL 6.7L 1200W Food Mixer - Silver | KVL4100S,https://www.did.ie/kenwood-chef-xl-6-7l-1200w-food-mixer-silver-kvl4100s-kvl4100s-prd,1459,1,0,
HBS573BS0B,hbs573bs0b,"Bosch HBS573BS0B, Multi-Function, Single Oven, Brushed Steel","https://www.expert.ie/products/bosch-spring-cashback-promotion/bosch-promotion/bosch-hbs573bs0b,-multi-function,-single-oven,-bru",1458,13791,hbs573bs0b,Bosch Built-In Electric Single Oven - Stainless Steel | HBS573BS0B,https://www.did.ie/bosch-built-in-electric-single-oven-stainless-steel-hbs573bs0b-hbs573bs0b-prd,1459,1,0,
980535,980535,Dimplex 980535 20L 800W Microwave -Stainless Steel,"https://www.expert.ie/products/home-appliances/cooking/microwave/dimplex-980535,-800w,-microwave,-stainless-steel",1458,9243,980535,Dimplex 20L Freestanding Microwave Oven - Silver | 980535,https://www.did.ie/dimplex-20l-freestanding-microwave-oven-silver-980535-980535-prd,1459,1,0,
ZJM300RD,zjm300rd,Kenwood 3000w 1.7L Red Turbo Kettle ZJM300RD,https://www.expert.ie/products/small-appliances/kenwood-store/kenwood-kettles/kenwood-3000w-1-7l-red-turbo-kettle-zjm300rd,1458,9483,zjm300rd,Kenwood 3000W 1.7L Turbo Kettle - Red | ZJM300RD,https://www.did.ie/kenwood-3000w-turbo-kettle-red-zjm300rd-zjm300rd-prd,1459,1,1,
MVHU2BT/A,mvhu2bt/a,"Apple iPod touch, 32Gb - Blue","https://www.expert.ie/products/computing-ps4-store/apple/ipod/touch/apple-ipod-touch,-32gb-blue",1458,13598,mvhu2bt/a,Apple iPod Touch 32GB - Blue | MVHU2BT/A,https://www.did.ie/apple-ipod-touch-32gb-blue-mvhu2bt-a-mvhu2bt-a-prd,1459,1,0,
1000231,1000231,Mint+ Grade A Space Grey iPhone 6 16GB (A) 1000231,https://www.expert.ie/products/computing-ps4-store/samsung-mobile/refurbished-iphone-s/mint-grade-a-space-grey-iphone-6-16gb-(a)-1000231,1458,10766,1000231,Mint+ Premium Apple iPhone 6 16GB Smartphone - Space Grey | 1000231,https://www.did.ie/mint-apple-iphone-6-16gb-smartphone-space-grey-1000231-1000231-prd,1459,1,1,
310725-01,310725-01,Dyson Airwrap™ Styler Complete -310725-01,https://www.expert.ie/products/small-appliances/dyson/dyson-airwrap/preorder-dyson-airwrap%E2%84%A2-styler-complete,1458,11638,310725-01,Dyson AirWrap Complete | 310725-01,https://www.did.ie/dyson-airwrap-complete-310725-01-310725-01-prd,1459,1,1,
XN900840,xn900840,Krups Vertuo Plus Piano Black | XN900840,https://www.expert.ie/products/small-appliances/coffee/nespresso/krups-nespresso-vertuo-plus-1-7l-coffee-machin-(1),1458,10676,xn900840,Krups Nespresso Vertuo Plus 1.7L Coffee Machine - Piano Black | XN900840,https://www.did.ie/krups-nespresso-vertuo-plus-1-7l-coffee-machine-piano-black-xn900840-xn900840-prd,1459,1,1,
WAT286H0GB,wat286h0gb,Bosch WAT286H0GB Serie 6 i-Dos 9KG 1400rpm Washing Machine-White,https://www.expert.ie/products/bosch-spring-cashback-promotion/bosch-promotion/bosch-serie-6-i-dos%E2%84%A2-wat286h0gb-wifi-connected-9kg,1458,10977,wat286h0gb,Bosch Serie 6 9KG 1400 Spin Freestanding Washing Machine - White | WAT286H0GB,https://www.did.ie/bosch-9kg-1400-spin-freestanding-washing-machine-white-wat286h0gb-wat286h0gb-prd,1459,1,0,
NBDVR522GW,nbdvr522gw,Nextbase 522GW Dash Cam,https://www.expert.ie/products/computing-ps4-store/dashcams/nextbase-522gw-dash-cam,1458,12551,nbdvr522gw,Nextbase 522GW Dash Cam - Black | NBDVR522GW,https://www.did.ie/nextbase-522gw-dash-cam-black-nbdvr522gw-nbdvr522gw-prd,1459,1,0,100
1000232,1000232,Mint+ Grade A Silver iPhone 6 16GB (A) 1000232,https://www.expert.ie/products/computing-ps4-store/samsung-mobile/refurbished-iphone-s/mint-grade-a-silver-iphone-6-16gb-(a)-1000232,1458,10768,1000232,Mint+ Premium Apple iPhone 6 16GB Smartphone - Silver | 1000232,https://www.did.ie/mint-premium-apple-iphone-6-16gb-smartphone-silver-1000232-1000232-prd,1459,1,1,
MRT42B/A,mrt42b/a,Apple 21.5-inch iMac with Retina 4K display,https://www.expert.ie/products/computing-ps4-store/computing/apple/imac/imac/apple-21-5-inch-imac-with-retina-4k-display-(1),1458,12687,mrt42b/a,"Apple iMac Intel Core i5 21.5"" 8GB/1TB All-in-One Desktop - Silver | MRT42B/A",https://www.did.ie/apple-imac-intel-core-i5-21-5-8gb-1tb-all-in-one-desktop-silver-mrt42b-a-mrt42b-a-prd,1459,1,0,
268804-01,268804-01,Dyson V11 Animal™,https://www.expert.ie/products/small-appliances/dyson/dyson-cordless-vacuums/dyson-v11-animal%E2%84%A2,1458,12285,v11 animal,Dyson V11 Animal Cordless Vacuum Cleaner - Purple,https://www.did.ie/dyson-v11-animal-cordless-vacuum-cleaner-purple-v11-animal-v11-animal-prd,1459,1,0,
WAT28371GB,wat28371gb,Bosch WAT28371GB Series 6 9KG Automatic Washing Machine,https://www.expert.ie/products/bosch-spring-cashback-promotion/bosch-promotion/bosch-series-6-9kg-automatic-washing-machine-wat28,1458,9335,wat28371gb,Bosch Serie 6 9KG 1400 Spin Freestanding Washing Machine - White | WAT28371GB,https://www.did.ie/bosch-serie-6-9kg-1400-spin-freestanding-washing-machine-white-wat28371gb-wat28371gb-prd,1459,1,0,
RK7,rk7,LG XBOOM RK7 Bluetooth Megasound Party Speaker - Black,https://www.expert.ie/products/tv-dvd/audio/bluetooth-audio-streaming/lg-rk7,1458,12697,rk7.dgbrllk,LG XBOOM 550W Bluetooth Speaker - Black | RK7.DGBRLLK,https://www.did.ie/lg-bluetooth-power-audio-speaker-multi-colour-rk7-dgbrllk-rk7-dgbrllk-prd,1459,1,1,100
WW90K5410UW/EU,ww90k5410uw/eu,Samsung 9kg AddWash Washing Machine | WW90K5410UW/EU,https://www.expert.ie/products/home-appliances/laundry/washing-machines/samsung-9kg-addwash-washing-machine-ww90k5410uw-eu,1458,9098,ww90k5410uw,Samsung AddWash Ecobubble 9KG 1400 Spin Freestanding Washing Machine - White | WW90K5410UW,https://www.did.ie/samsung-addwash-9kg-1400-spin-freestanding-washing-machine-white-ww90k5410uw-ww90k5410uw-prd,1459,1,0,100
SMS24AW01G,sms24aw01g,Bosch SMS24AW01G Serie 2 Standard Dishwasher - White,https://www.expert.ie/products/home-appliances/dishwashers/freestanding-dishwasher/bosch-serie-2-sms24aw01g-standard-dishwasher-white,1458,8776,sms24aw01g,Bosch Serie 2 60cm Freestanding Standard Dishwasher - White | SMS24AW01G,https://www.did.ie/bosch-serie-2-60cm-freestanding-standard-dishwasher-white-sms24aw01g-sms24aw01g-prd,1459,1,1,
EW6F3844BB,ew6f3844bb,Electrolux EW6F3844BB 8KG Freestanding Washing Machine-White,https://www.expert.ie/products/home-appliances/laundry/washing-machines/electrolux-ew6f3844bb-8kg-1400-spin-freestanding-w,1458,11093,ew6f3844bb,Clearance/Ex-Display Electrolux 8KG 1400 Spin Freestanding Washing Machine - White | EW6F3844BB,https://www.did.ie/electrolux-8kg-1400-spin-freestanding-washing-machine-white-ew6f3844bb-ew6f3844bb-prd,1459,1,0,
ENN2853COV,enn2853cov,Electrolux ENN2853COV 70/30 Frost Free Integrated Fridge Freezerte,https://www.expert.ie/products/home-appliances/fridge-freezers/fridge-freezer/electrolux-70-30-frost-free-integrated-fridge-free,1458,11292,enn2853cov,Electrolux 70/30 Frost Free Integrated Fridge Freezer - White | ENN2853COV,https://www.did.ie/electrolux-177x54cm-frost-free-integrated-fridge-freezer-white-enn2853cow-enn2853cow-1-prd,1459,1,0,
DV80M50133X,dv80m50133x,Samsung 8kg Freestanding Heat Pump Condenser Tumble Dryer Inox | DV80M50133X,https://www.expert.ie/products/home-appliances/laundry/tumble-dryer/bosch-8kg-heat-pump-condenser-tumble-dryer-wtw-(1),1458,10797,dv80m50133x,Samsung 8KG Freestanding Heat Pump Condenser Tumble Dryer - Inox | DV80M50133X,https://www.did.ie/samsung-8kg-freestanding-heat-pump-condenser-tumble-dryer-inox-dv80m50133x-dv80m50133x-prd,1459,1,0,
CSE63WH,cse63wh,Nordmende 60cm Freestanding Electric Cooker | CSE63WH,https://www.expert.ie/products/home-appliances/cooking/freestanding-single-oven/a,1458,12538,cse63wh,Nordmende 60cm Freestanding Electric Cooker - White | CSE63WH,https://www.did.ie/nordmende-60cm-freestanding-electric-cooker-white-cse63wh-cse63wh-prd,1459,1,0,
ARG18083,arg18083,Whirlpool ARG18083 Integrated Larder Fridge,https://www.expert.ie/products/home-appliances/fridge-freezers/larder-fridge/whirlpool-arg18083-integrated-larder-fridge,1458,9055,arg18083a++,Whirlpool 318L Integrated Larder Fridge - White | ARG18083A++,https://www.did.ie/whirlpool-318l-integrated-larder-fridge-white-arg18083a-arg18083a-prd,1459,1,0,
U1ACE2HN0B,u1ace2hn0b,Neff U1ACE2HN0B Electric Built-in Double Oven,https://www.expert.ie/products/home-appliances/cooking/double-oven/neff-built-in-double-oven-u1ace2hn0b,1458,11166,u1ace2hn0b,Neff N50 Built-In Electric Double Oven - Black | U1ACE2HN0B,https://www.did.ie/neff-built-in-electric-double-oven-u1ace2hn0b-u1ace2hn0b-prd,1459,1,0,100
B57CR22N0B,b57cr22n0b,Neff Built-In Electric Single Oven - Stainless Steel | B57CR22N0B,https://www.expert.ie/products/home-appliances/cooking/double-build-in-oven/neff-built-in-electric-single-oven-stainless-steel,1458,7748,b57vs24n0b,Neff N90 Built-In Electric Single Oven - Stainless Steel | B57VS24N0B,https://www.did.ie/neff-built-in-electric-single-oven-stainless-steel-b57vs24n0b-b57vs24n0b-prd,1459,0,1,
B57CR22N0B,b57cr22n0b,Neff Built-In Electric Single Oven - Stainless Steel | B57CR22N0B,https://www.expert.ie/products/home-appliances/cooking/double-build-in-oven/neff-built-in-electric-single-oven-stainless-steel,1458,6481,b57cr22n0b,Neff N70 Built-In Electric Single Oven - Stainless Steel | B57CR22N0B,https://www.did.ie/neff-built-in-electric-single-oven-stainless-steel-b57cr22n0b-b57cr22n0b-prd,1459,1,0,
B3ACE4HN0B,b3ace4hn0b,Neff Slide & Hide Single Oven | B3ACE4HN0B,https://www.expert.ie/products/home-appliances/cooking/double-build-in-oven/neff-slide-hide-single-oven-b3ace4hn0b,1458,11164,b3ace4hn0b,Neff N50 Built-In Electric Single Oven - Stainless Steel | B3ACE4HN0B,https://www.did.ie/neff-built-in-electric-single-oven-stainless-steel-b3ace4hn0b-b3ace4hn0b-prd,1459,1,0,95
WAT24463GB,wat24463gb,Bosch WAT24463GB Serie6 9KG 1200Spin Freestanding Washing Machine,https://www.expert.ie/products/bosch-spring-cashback-promotion/bosch-promotion/bosch-serie-6-9kg-1200-spin-freestanding-washing-m,1458,11042,wat24463gb,Bosch Serie 6 9KG 1200 Spin Freestanding Washing Machine - White | WAT24463GB,https://www.did.ie/bosch-series-6-9kg-1200-spin-freestanding-washing-machine-white-wat24463gb-wat24463gb-prd,1459,1,1,
MTFN2B/A,mtfn2b/a,"Apple iPad Pro, 256Gb, Wi-Fi, 12.9in - Silver","https://www.expert.ie/products/apple/ipad/ipad-pro/apple-ipad-pro,-256gb,-wi-fi,-12-9in-space-gre-(1)",1458,11841,mtfn2b/a,"Apple iPad Pro 12.9"" 256GB Wi-Fi Tablet - Silver | MTFN2B/A",https://www.did.ie/apple-ipad-pro-12-9-256gb-wi-fi-with-face-id-tablet-silver-mtfn2b-a-mtfn2b-a-prd,1459,1,1,
MVHW2BT/A,mvhw2bt/a,"Apple iPod touch, 32Gb - Space Grey","https://www.expert.ie/products/computing-ps4-store/apple/ipod/touch/apple-ipod-touch,-32gb-space-grey",1458,13601,mvhw2bt/a,Apple iPod Touch 32GB - Space Grey | MVHW2BT/A,https://www.did.ie/apple-ipod-touch-32gb-space-grey-mvhw2bt-a-mvhw2bt-a-prd,1459,1,0,
MVHR2BT/A,mvhr2bt/a,"Apple iPod touch, 32Gb - Pink","https://www.expert.ie/products/computing-ps4-store/apple/ipod/touch/apple-ipod-touch,-32gb-pink",1458,13597,mvhr2bt/a,Apple iPod Touch 32GB - Pink | MVHR2BT/A,https://www.did.ie/apple-ipod-touch-32gb-pick-mvhr2bt-a-mvhr2bt-a-prd,1459,1,0,
79-FB410RGLV,79-fb410rglv,Fitbit Charge 3 - Lavender Woven & Rose Gold Aluminium,https://www.expert.ie/products/computing-ps4-store/fitbit/charge-3/fitbit-charge-3-special-edition-fitness-tracker-la,1458,11471,79-fb410rglv,Fitbit Charge 3 Special Edition Fitness Tracker - Lavender Woven & Rose Gold Aluminium | 79-FB410RGLV,https://www.did.ie/fitbit-charge-3-special-edition-smart-watch-lavender-woven-79-fb410rglv-79-fb410rglv-prd,1459,1,1,
HFC2B19X,hfc2b19x,Hotpoint Aquarius 60cm Freestanding Standard Dishwasher - Stainless Steel | HFC2B19X,https://www.expert.ie/products/home-appliances/dishwashers/freestanding-dishwasher/hotpoint-aquarius-60cm-freestanding-standard-dishw,1458,11080,hfc2b19x,Hotpoint Aquarius 60cm Freestanding Standard Dishwasher - Stainless Steel | HFC2B19X,https://www.did.ie/hotpoint-aquaris-60cm-freestanding-standard-dishwasher-stainless-steel-hfc2b19x-hfc2b19x-prd,1459,1,0,
TL-WPA4220KITV1.2,tl-wpa4220kitv1.2,TP-Link 300Mbps AV600 Wi-Fi Powerline Extender Starter Kit,https://www.expert.ie/products/computing-ps4-store/google-home/wifi-boosters/tp-link-300mbps-av600-wi-fi-powerline-extender-sta,1458,10077,tl-wpa4220k1.,TP Link AV600 Wi-Fi Powerline Extender Starter Kit - White | TL-WPA4220K1.,https://www.did.ie/tp-link-av600-powerline-300mbps-wifi-extender-starter-kit-white-tl-wpa4220k1-tl-wpa4220k1-prd,1459,1,0,
KD49XG7093BU,kd49xg7093bu,"Sony 49"" 4K Ultra HD HDR Smart LED TV | KD49XG7093BU",https://www.expert.ie/products/tv-dvd/televisions/32-inch/sony-49-4k-ultra-hd-hdr-smart-led-tv-kd49xg7093bu,1458,12328,kd49xg7093bu,"Clearance/Ex-Display Sony XG7093 49"" 4K Ultra HDR Flat LED Smart TV - Black & Silver | KD49XG7093BU",https://www.did.ie/sony-xg7093-49-4k-ultra-hdr-flat-led-smart-tv-black-silver-kd49xg7093bu-kd49xg7093bu-prd,1459,1,1,
ZOP37982XC,zop37982xc,Zanussi ZOP37982XC Built-In Electric Single Oven -Stainless Steel,https://www.expert.ie/products/vodafone/vodafone/zanussi-single-oven-pyroclean-s-s,1458,9917,zop37982xc,Clearance/Ex-Display Zanussi Built-In Electric Single Oven - Stainless Steel | ZOP37982XC,https://www.did.ie/zanussi-built-in-electric-single-oven-stainless-steel-zop37982xc-zop37982xc-prd,1459,1,1,
ZDC8202PZ,zdc8202pz,Zanussi Lindo300 8KG Freestanding Condenser Tumble Dryer - White | ZDC8202PZ,https://www.expert.ie/products/home-appliances/laundry/tumble-dryer/zanussi-lindo300-8kg-freestanding-condenser-tumble,1458,11682,zdc8202pz,Zanussi Lindo300 8KG Freestanding Condenser Tumble Dryer - White | ZDC8202PZ,https://www.did.ie/zanussi-lindo300-8kg-freestanding-contenser-tumble-dryer-white-zdc8202pz-zdc8202pz-prd,1459,1,0,100
ZCV69350WA,zcv69350wa,Zanussi ZCV69350WA 60cm Electric Cooker with Ceramic Hob - White,https://www.expert.ie/products/home-appliances/cooking/double-oven/zanussi-zcv69350wa-60cm-electric-cooker-with-ceram,1458,11444,zcv69350wa,Zanussi 60cm Freestanding Electric Cooker - White | ZCV69350WA,https://www.did.ie/zanussi-60cm-freestanding-electric-cooker-with-double-oven-white-zcv69350wa-zcv69350wa-prd,1459,1,0,
WM1510W,wm1510w,Whirlpool WM1510W 55cm Larder Fridge -White,https://www.expert.ie/products/home-appliances/fridge-freezers/larder-fridge/whirlpool-wm1510w-55cm-white-larder-fridge,1458,7249,wm1510w,Whirlpool 240L Freestanding Larder Fridge - White | WM1510W,https://www.did.ie/whirlpool-55cm-freestanding-larder-fridge-white-wm1510w-wm1510w-prd,1459,1,0,
WDB020,wdb020,Miele WDB020 7KG 1400rpm Freestanding Washing Machine -White,"https://www.expert.ie/products/home-appliances/laundry/washing-machines/miele-wdb020,-7kg,-1400rpm,-freestanding-washing-m",1458,8618,wdb020w1,Clearance/Ex-Display Miele W1 7KG 1400 Spin Freestanding Washing Machine - White | WDB020W1,https://www.did.ie/miele-w1-7kg-1400-spin-freestanding-washing-machine-white-wdb020w1-wdb020w1-prd,1459,1,0,79
SK1,sk1,LG SK1 SOUNDBAR 40W BLUETOOTH,https://www.expert.ie/products/tv-dvd/home-cinema-systems/soundbar/lg-2-0-channel-soundbar,1458,10951,sk1,LG 40W 2.1Ch Compact Bluetooth Sound Bar - Black | SK1,https://www.did.ie/lg-40w-2-1ch-compact-sound-bar-with-bluetooth-black-sk1-sk1-prd,1459,1,0,
RF56M9540SR/EU,rf56m9540sr/eu,Samsung RF56M9540SR/EU Family Hub Multi Door Fridge Freezer -S/S,https://www.expert.ie/products/home-appliances/fridge-freezers/american-fridge-freezer/samsung-family-hub-multi-door-fridge-freezer-stain,1458,9438,rf56m9540sr/e,Samsung Family Hub NoFrost Multi Door Fridge Freezer - Stainless Steel | RF56M9540SR/E,https://www.did.ie/samsung-182-5x90-8-frost-free-fridge-freezer-stainless-steel-rf56m9540sr-e-rf56m9540sr-e-prd,1459,1,1,95
ONEG2UK1,oneg2uk1,Sonos Sonos One (Gen2) White,https://www.expert.ie/products/tv-dvd/sonos-store/sonos-one-(gen2)/sonos-sonos-one-(gen2)-black-(1),1458,12778,oneg2uk1,Sonos One Voice Controlled Wireless Speaker - White | ONEG2UK1,https://www.did.ie/sonos-one-voice-controlled-wireless-speaker-white-oneg2uk1-oneg2uk1-prd,1459,1,0,
KGE49VI4AG,kge49vi4ag,Bosch Series 4 Freestanding Fridge Freezer | KGE49VI4AG,https://www.expert.ie/products/home-appliances/fridge-freezers/fridge-freezer/a-(9),1458,12662,kge49vi4ag,Bosch Serie 4 60/40 Freestanding Fridge Freezer - Stainless Steel | KGE49VI4AG,https://www.did.ie/bosch-serie-4-60-40-freestanding-fridge-freezer-stainless-steel-kge49vi4ag-kge49vi4ag-prd,1459,1,1,
KD65XG7093BU,kd65xg7093bu,"Sony 65"" 4K Ultra HD HDR Smart LED TV | KD65XG7093BU",https://www.expert.ie/products/tv-dvd/televisions/32-inch/sony-65-4k-ultra-hd-hdr-smart-led-tv-kd65xg7093bu,1458,12324,kd65xg7093bu,"Sony XG7093 65"" 4K Ultra HDR Flat LED Smart TV - Black & Silver | KD65XG7093BU",https://www.did.ie/sony-65-4k-ultra-hdr-flat-led-smart-tv-black-silver-kd65xg7093bu-kd65xg7093bu-prd,1459,1,0,
EX-Display - SM-R365NZRABTU,ex-display - sm-r365nzrabtu,Samsung SM-R365NZRABTU Gear Fit 2 Pro GPS Sports Band - Red,https://www.expert.ie/products/clearance-sale/clearance/samsung-gear-fit-2-pro-gps-sports-band-black,1458,9936,sm-r365nzkabt,Clearance Samsung Gear Fit 2 Pro GPS Sports Band Large - Black | SM-R365NZKABT,https://www.did.ie/samsung-gear-fit-pro-2-gps-sports-band-black-sm-r365nzkabtu-sm-r365nzkabtu-prd,1459,1,1,
G4263Vi,g4263vi,Miele G4263Vi 60cm Full-size Integrated Dishwasher -White,https://www.expert.ie/products/home-appliances/dishwashers/integrated-dishwasher/miele-g4263vi-full-size-integrated-dishwasher,1458,7719,g4263vi,Miele Active 60cm Fully Integrated Standard Dishwasher - White | G4263VI,https://www.did.ie/miele-60cm-fully-integrated-dishwashers-white-g4263vi-g4263vi-prd,1459,1,1,
CTEC61BK,ctec61bk,Nordmende CTEC61BK 60cm Freestanding Electric Cooker -Black,https://www.expert.ie/products/home-appliances/cooking/freestanding-double-oven/nordmende-ctec61bk-60cm-freestanding-electric-cook,1458,12385,ctec61bk,Nordmende 60cm Freestanding Electric Cooker - Black | CTEC61BK,https://www.did.ie/nordmende-60cm-freestanding-electric-cooker-black-ctec61bk-ctec61bk-prd,1459,1,0,
CH60EKKS,ch60ekks,Cannon CH60EKKS 60cm Electric Double Oven Cooker -Black,https://www.expert.ie/products/home-appliances/cooking/double-oven/cannon-ch60ekks-60cm-double-oven-electric-cooker,1458,14283,ch60ekks,Hotpoint Cannon 60cm Freestanding Electric Cooker - Black | CH60EKKS,https://www.did.ie/hotpoint-cannon-60cm-freestanding-electric-cooker-black-ch60ekks-ch60ekks-prd,1459,1,0,
BWE101684XW,bwe101684xw,Indesit BWE101684XW 10KG 1600 Spin Washing Machine -White,https://www.expert.ie/products/home-appliances/laundry/washing-machines/indesit-10kg-washing-machine-bwe101684xw,1458,8913,bwe101684xw,Indesit Innex 10KG 1600 Spin Freestanding Washing Machine - White | BWE101684XW,https://www.did.ie/indesit-innex-10kg-1600-spin-freestanding-washing-machine-white-bwe101684xw-bwe101684xw-prd,1459,1,0,
BP250,bp250,LG BP250 Blu-Ray and DVD Disc Player,https://www.expert.ie/products/tv-dvd/dvd-blu-ray/blu-ray/lg-bp250-blu-ray-and-dvd-disc-player,1458,6604,bp250,LG Blu-ray Player,https://www.did.ie/lg-blu-ray-player-prd,1459,1,0,
ART4550,art4550,Whirlpool ART4550/A+ 50/50 Integrated Fridge Freezer,"https://www.expert.ie/products/home-appliances/fridge-freezers/integrated-fridge-freezer/whirlpool,-art4550-a-,-integrated-fridge-freezer",1458,9062,art4550/a+,Whirlpool 50/50 Built-In Fridge Freezer - White | ART4550/A+,https://www.did.ie/whirlpool-50-50-built-in-fridge-freezer-white-art4550-a-art4550-a-prd,1459,0,0,100
310154-01,310154-01,Dyson Pure Cool™ Purifying Desk Fan -310154-01,https://www.expert.ie/products/small-appliances/dyson/dyson-air-purifiers/dyson-pure-cool%E2%84%A2-purifying-desk-fan,1458,10989,310154-01,Dyson Pure Cool Desk Air Purifier - White & Silver | 310154-01,https://www.did.ie/dyson-pure-cool-desk-air-purifier-white-silver-310154-01-310154-01-prd,1459,1,0,83
275898-01,275898-01,Dyson Pure Cool Me™,https://www.expert.ie/products/small-appliances/dyson/dyson-air-purifiers/dyson-pure-cool-me%E2%84%A2,1458,12287,275898-01,Dyson Pure Cool Me Air Purifier - White & Silver | 275898-01,https://www.did.ie/dyson-pure-cool-me-air-purifier-white-silver-275898-01-275898-01-prd,1459,1,0,78
E71005328,e71005328,Google Chromecast Third Generation - Charcoal,https://www.expert.ie/products/computing-ps4-store/google-home/chromecast/google-chromecast-third-generation-charcoal,1458,13789,ga00439-gb,Google Chromecast Third Generation - Charcoal | GA00439-GB,https://www.did.ie/google-chromecast-third-generation-charcoal-ga00439-gb-ga00439-gb-prd,1459,1,1,83
