first_identifier,first_sku,first_name,first_url,first_website_id,second_identifier,second_sku,second_name,second_url,second_website_id,accepted,delisted,score
31842,31842,26 FoodSaver Fresh Zipper Bags,http://www.lakeland.co.uk/31842/,944,10164706,,FOODSAVER Vacuum 0.95-litre Zipper Bags - Pack of 26,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-and-drink-storage/foodsaver-vacuum-0-95-litre-zipper-bags-pack-of-26-10164706-pdt.html,1270,1,1,75
31567,31567,Sage The Barista Coffee Machine Black,http://www.lakeland.co.uk/31567/,944,10150120,,SAGE by Heston Blumenthal Barista Express Bean to Cup Coffee Machine - Brushed Stainless Steel,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/sage-by-heston-blumenthal-barista-express-bean-to-cup-coffee-machine-brushed-stainless-steel-10150120-pdt.html,1270,1,1,
26436,26436,Sodastream My Only Bottle,http://www.lakeland.co.uk/26436/,944,10207068,,SODASTREAM My Only 0.5 Litre Carbonating Bottle - Black,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-my-only-0-5-litre-carbonating-bottle-black-10207068-pdt.html,1270,1,0,83
26436,26436,Sodastream My Only Bottle,http://www.lakeland.co.uk/26436/,944,10206669,,SODASTREAM My Only 0.5 Litre Carbonating Bottle - Pink,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-my-only-0-5-litre-carbonating-bottle-pink-10206669-pdt.html,1270,0,0,83
26436,26436,Sodastream My Only Bottle,http://www.lakeland.co.uk/26436/,944,10206677,,SODASTREAM My Only 0.5 Litre Carbonating Bottle - Blue,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-my-only-0-5-litre-carbonating-bottle-blue-10206677-pdt.html,1270,0,0,83
26433,26433,Sodastream Spirit Megapack,http://www.lakeland.co.uk/26433/,944,10169772,,SODASTREAM Spirit Sparkling Water Maker - Black,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-spirit-sparkling-water-maker-black-10169772-pdt.html,1270,1,0,
26432,26432,Sodastream Crystal Megapack,http://www.lakeland.co.uk/26432/,944,10206393,,SODASTREAM Crystal Sparkling Water Maker - Black,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-crystal-sparkling-water-maker-black-10206393-pdt.html,1270,1,0,72
7625,7625,OXO Good Grips Vegetable Peeler,http://www.lakeland.co.uk/7625/,944,17982340,023815,OXO Good Grips 21081UK Y Peeler,http://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/oxo-good-grips-21081uk-y-peeler-17982340-pdt.html,1270,1,1,
73211,73211,Joseph Joseph Worktop Saver Medium,http://www.lakeland.co.uk/73211/,944,10196302,,JOSEPH JOSEPH Worktop Saver - White,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-worktop-saver-white-10196302-pdt.html,1270,1,0,82
72871,72871,Acrylic Mill Rest,http://www.lakeland.co.uk/72871/,944,21941263,,T&G WOODWARE Salt & Pepper Mill Rest - Acrylic,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/t-g-woodware-salt-pepper-mill-rest-acrylic-21941263-pdt.html,1270,1,1,89
71181,71181,Soda stream Classics Diet Tonic,http://www.lakeland.co.uk/71181/,944,10203696,,SODASTREAM Classics Diet Tonic Concentrate,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-classics-diet-tonic-concentrate-10203696-pdt.html,1270,1,0,91
71180,71180,Soda stream Zeros Lemonade,http://www.lakeland.co.uk/71180/,944,10206680,,SODASTREAM Zero Lemonade Concentrate,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-zero-lemonade-concentrate-10206680-pdt.html,1270,1,0,88
71178,71178,Soda stream Classics Diet Cola,http://www.lakeland.co.uk/71178/,944,10203708,,SODASTREAM Classics Naturally Flavoured Sparkling Drink Mix - Diet Cola,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-classics-naturally-flavoured-sparkling-drink-mix-diet-cola-10203708-pdt.html,1270,1,0,81
71177,71177,Soda stream Classics Cola,http://www.lakeland.co.uk/71177/,944,10203694,,SODASTREAM Classics Cola Concentrate,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sodastream-classics-cola-concentrate-10203694-pdt.html,1270,1,0,88
71074,71074,Any Sharp Knife Sharpener,http://www.lakeland.co.uk/71074/,944,10139573,,ANYSHARP Knife Sharpener - Blue,http://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/anysharp-knife-sharpener-blue-10139573-pdt.html,1270,1,1,80
70674,70674,KitchenAid Slow Juicer & Sauce Attachmnt,http://www.lakeland.co.uk/70674/,944,10167282,,KITCHENAID 5KSM1JA Maximum Extraction Slow Juicer Attachment,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/food-mixers/kitchenaid-5ksm1ja-maximum-extraction-slow-juicer-attachment-10167282-pdt.html,1270,1,1,82
70082,70082,Kenwood Multipro Classic Food Processor,http://www.lakeland.co.uk/70082/,944,10136306,144869,KENWOOD Multipro Classic FDM790 Food Processor - Silver,http://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/food-processors/kenwood-multipro-classic-fdm790-food-processor-silver-10136306-pdt.html,1270,1,1,95
70000,70000,Sage The Smart Grinder Pro,http://www.lakeland.co.uk/70000/,944,10150126,,SAGE BCG820BSSUK Smart Grinder Pro - Silver,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-accessories/sage-bcg820bssuk-smart-grinder-pro-silver-10150126-pdt.html,1270,1,1,
18773,18773,Tefal Ingenio 3 Glass Lids,http://www.lakeland.co.uk/18773/,944,10138182,,TEFAL Ingenio Pan Lid Set - Glass,https://www.currys.co.uk/gbuk/household-appliances/cookware/cookware/tefal-ingenio-pan-lid-set-glass-10138182-pdt.html,1270,1,0,71
18772,18772,Tefal Ingenio 3PC Aluminium Saucepan Set,http://www.lakeland.co.uk/18772/,944,10168640,,TEFAL Ingenio L3209542 4-piece Non-stick Saucepan Set - Black,https://www.currys.co.uk/gbuk/household-appliances/cookware/cookware/tefal-ingenio-l3209542-4-piece-non-stick-saucepan-set-black-10168640-pdt.html,1270,1,1,81
17960,17960,Sage The Smart Kettle,http://www.lakeland.co.uk/17960/,944,10150143,,SAGE BKE820UK Smart Jug Kettle - Silver,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/kettles/sage-bke820uk-smart-jug-kettle-silver-10150143-pdt.html,1270,1,0,
17955,17955,Sage The Smart Scoop,http://www.lakeland.co.uk/17955/,944,10150142,,SAGE Smart Scoop Ice Cream Machine - Silver,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/sage-smart-scoop-ice-cream-machine-silver-10150142-pdt.html,1270,1,0,
17951,17951,Sage The Kitchen Wizz Pro,http://www.lakeland.co.uk/17951/,944,10150174,,SAGE Kitchen Wizz Pro BFP800UK Food Processor - Silver,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/food-processors/sage-kitchen-wizz-pro-bfp800uk-food-processor-silver-10150174-pdt.html,1270,1,0,
17161,17161,Panasonic Stainless Steel Bread Maker,http://www.lakeland.co.uk/17161/,944,09848001,,PANASONIC SD-ZB2502BXC Breadmaker - Stainless Steel,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/small-cooking-appliances/breadmakers/panasonic-sd-zb2502bxc-breadmaker-stainless-steel-09848001-pdt.html,1270,1,1,85
15534,15534,Joseph Joseph Stretch Silicone Pot Stand,http://www.lakeland.co.uk/15534/,944,21458739,,JOSEPH JOSEPH Stretch Pot Stand - Black,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-stretch-pot-stand-black-21458739-pdt.html,1270,1,0,93
13147,13147,Salter Aquatronic Kitchen Scale,http://www.lakeland.co.uk/13147/,944,10126217,,SALTER 1036 BKSSDR Disc Digital Kitchen Scales - Black,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/salter-1036-bkssdr-disc-digital-kitchen-scales-black-10126217-pdt.html,1270,1,0,72
13042,13042,Tala Icing bag set,http://www.lakeland.co.uk/13042/,944,21913155,088493,TALA Icing Bag with 8 Nozzles,http://www.currys.co.uk/gbuk/household-appliances/cookware/baking/tala-icing-bag-with-8-nozzles-21913155-pdt.html,1270,1,1,
11733,11733,Aerolatte 'to go',http://www.lakeland.co.uk/11733/,944,21944230,092263,AEROLATTE 56ALTGBK Aerolatte to Go Electric Milk Frother - Black,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-accessories/56altgbk-aerolatte-to-go-electric-milk-frother-black-21944230-pdt.html,1270,1,1,84
11559,11559,OXO Good Grips Can Opener,http://www.lakeland.co.uk/11559/,944,17982313,023782,OXO Good Grips 28081UK Can Opener,http://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/oxo-good-grips-28081uk-can-opener-17982313-pdt.html,1270,1,1,75
10224,10224,Masterclass Double Oven Glove,http://www.lakeland.co.uk/10224/,944,10137754,,MASTER CLASS Deluxe Double Oven Glove - Black,http://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/master-class-deluxe-double-oven-glove-black-10137754-pdt.html,1270,1,1,
73443,73443,Salter Electronic Mill Set,http://www.lakeland.co.uk/73443/,944,21902503,,SALTER Electronic Mill Set - Stainless Steel,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/salter-electronic-mill-set-stainless-steel-21902503-pdt.html,1270,1,0,86
62225,62225,Bobble Box Large,http://www.lakeland.co.uk/62225/,944,10169091,,BOBBLE BobbleBox Rectangular 1.8-litre Lunch Box - Grey,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-and-drink-storage/bobblebox-rectangular-1-8-litre-lunch-box-grey-10169091-pdt.html,1270,1,1,
61512,61512,Sage Bambino Coffee Machine,http://www.lakeland.co.uk/61512/,944,10185924,,SAGE The Bambino Plus SES500BSS Coffee Machine - Stainless Steel,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/sage-the-bambino-plus-ses500bss-coffee-machine-stainless-steel-10185924-pdt.html,1270,1,0,
26316,26316,DoorStore Chop 2-Pc Set,http://www.lakeland.co.uk/26316/,944,10196334,,JOSEPH JOSEPH DoorStore 2-piece Chopping Board Set - Green & Grey,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-doorstore-2-piece-chopping-board-set-green-grey-10196334-pdt.html,1270,1,0,80
26315,26315,2 Joseph Joseph Froach Pods Egg Rings,http://www.lakeland.co.uk/26315/,944,10189838,,JOSEPH JOSEPH Froach Pods Egg Rings - White,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-froach-pods-egg-rings-white-10189838-pdt.html,1270,1,0,84
25883,25883,JJ DrawerStore Compact Cutlery Organiser,http://www.lakeland.co.uk/25883/,944,10180884,,JOSEPH JOSEPH DrawerStore Cutlery Organiser - Grey,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-drawerstore-cutlery-organiser-grey-10180884-pdt.html,1270,1,0,82
25808,25808,Morphy Richards 2 in 1 Supervac Cleaner,http://www.lakeland.co.uk/25808/,944,10167764,,MORPHY RICHARDS Supervac 2-in-1 732102 Cordless Bagless Vacuum Cleaner - Red,https://www.currys.co.uk/gbuk/home-appliances/floorcare/vacuum-cleaners/morphy-richards-supervac-2-in-1-732102-cordless-bagless-vacuum-cleaner-red-10167764-pdt.html,1270,1,0,80
25605,25605,Shark Klik n'Flip Smartronic Steam Mop,http://www.lakeland.co.uk/25605/,944,10167329,,SHARK S6003UK Smartronic Deluxe Klik N' Flip Steam Mop - Bordeaux,https://www.currys.co.uk/gbuk/home-appliances/floorcare/steam-cleaners/shark-s6003uk-smartronic-deluxe-klik-n-flip-steam-mop-bordeaux-10167329-pdt.html,1270,1,0,93
24780,24780,JJ Extend Expandable Dish Rack Grey,http://www.lakeland.co.uk/24780/,944,10143988,,JOSEPH JOSEPH Extend Expandable Dish Rack - Grey,https://www.currys.co.uk/gbuk/household-appliances/utility/cleaning-and-utility/cleaning/joseph-joseph-extend-expandable-dish-rack-grey-10143988-pdt.html,1270,1,1,96
24762,24762,JJ Intelligent Waste 2pk Odour Filter,http://www.lakeland.co.uk/24762/,944,10143986,,JOSEPH JOSEPH Replacement Odour Filters - Twin Pack,https://www.currys.co.uk/gbuk/household-appliances/utility/cleaning-and-utility/cleaning/joseph-joseph-replacement-odour-filters-twin-pack-10143986-pdt.html,1270,1,1,80
24324,24324,Bissell Wash & Protect Pet Formula,http://www.lakeland.co.uk/24324/,944,14402246,,BISSELL 1087E Wash and Protect Pet Carpet Cleaner,http://www.currys.co.uk/gbuk/home-appliances/floorcare/vacuum-accessories/bissell-1087e-wash-and-protect-pet-carpet-cleaner-14402246-pdt.html,1270,1,1,
24013,24013,Bissell Steam Shot,http://www.lakeland.co.uk/24013/,944,20078210,,BISSELL 2635 Steam Shot Steam Cleaner - White,https://www.currys.co.uk/gbuk/home-appliances/floorcare/steam-cleaners/bissell-2635-steam-shot-steam-cleaner-white-20078210-pdt.html,1270,1,1,90
23999,23999,Joseph Joseph Wash and Drain Grey,http://www.lakeland.co.uk/23999/,944,10143982,,JOSEPH JOSEPH Wash & Drain Washing Up Bowl - Grey,https://www.currys.co.uk/gbuk/household-appliances/utility/cleaning-and-utility/cleaning/joseph-joseph-wash-drain-washing-up-bowl-grey-10143982-pdt.html,1270,1,1,81
21755,21755,Magnoball,http://www.lakeland.co.uk/21755/,944,00851874,,ECOZONE 2 in 1 Magnoball Anti-limescale Ball for Dishwashers and Washing Machines,http://www.currys.co.uk/gbuk/household-appliances/dishwashing/dishwasher-accessories/ecozone-2-in-1-magnoball-anti-limescale-ball-for-dishwashers-and-washing-machines-00851874-pdt.html,1270,1,1,
19734,19734,Oxo Good Grips Garlic Press,http://www.lakeland.co.uk/19734/,944,17982293,023656,OXO Good Grips 28181UK Garlic Press,http://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/oxo-good-grips-28181uk-garlic-press-17982293-pdt.html,1270,1,1,74
31938,31938,Delonghi Combi Coffee Machine,http://www.lakeland.co.uk/31938/,944,10195122,,DELONGHI Combi BCO431.S Filter Coffee Machine - Silver & Black,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/delonghi-combi-bco431-s-filter-coffee-machine-silver-black-10195122-pdt.html,1270,1,0,
31910,31910,Sage The Barista Touch Coffee Machine,http://www.lakeland.co.uk/31910/,944,10182824,,SAGE The Barista Touch Bean to Cup Coffee Machine - Stainless Steel & Chrome,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/sage-the-barista-touch-bean-to-cup-coffee-machine-stainless-steel-chrome-10182824-pdt.html,1270,1,0,70
72139,72139,Joseph Joseph Dot Tracking Water Bottle,http://www.lakeland.co.uk/72139/,944,10163248,,JOSEPH JOSEPH Dot Hydration Tracking 600 ml Water Bottle - Green,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-and-drink-storage/joseph-joseph-dot-hydration-tracking-600-ml-water-bottle-green-10163248-pdt.html,1270,1,0,88
71291,71291,BREAD BIN,http://www.lakeland.co.uk/71291/,944,10137895,,KITCHEN CRAFT Living Nostalgia Vintage Bread Bin - Cream,http://www.currys.co.uk/gbuk/household-appliances/cookware/food-and-drink-storage/kitchen-craft-living-nostalgia-vintage-bread-bin-cream-10137895-pdt.html,1270,1,1,84
71025,71025,Sage The Fast Slow Pro,http://www.lakeland.co.uk/71025/,944,10150164,,SAGE Fast Slow Pro Pressure/Slow Cooker - Stainless Steel,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/small-cooking-appliances/multicookers/sage-fast-slow-pro-pressure-slow-cooker-stainless-steel-10150164-pdt.html,1270,1,0,78
73170,73170,JJ ELEVATE CAROUSEL,http://www.lakeland.co.uk/73170/,944,10196579,,JOSEPH JOSEPH Elevate Carousel Opal Kitchen Utensil Set,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-elevate-carousel-opal-kitchen-utensil-set-10196579-pdt.html,1270,1,0,70
46195,46195,Bissell SpotClean Pro,http://www.lakeland.co.uk/46195/,944,10198930,,BISSELL SpotClean Pro 1558E Cylinder Carpet Cleaner - Titanium,https://www.currys.co.uk/gbuk/home-appliances/floorcare/surface-cleaners/bissell-spotclean-pro-1558e-cylinder-carpet-cleaner-titanium-10198930-pdt.html,1270,1,0,76
44838,44838,Joseph Joseph Elevate Carousel Set,http://www.lakeland.co.uk/44838/,944,10139561,,JOSEPH JOSEPH Elevate Carousel Gift Set,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-elevate-carousel-gift-set-10139561-pdt.html,1270,1,0,96
16710,16710,Dualit Canvas White Jug Kettle,http://www.lakeland.co.uk/16710/,944,14898434,998818,DUALIT 72413 Jug Kettle - Cream & Stainless Steel,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/kettles/dualit-72413-jug-kettle-cream-stainless-steel-14898434-pdt.html,1270,1,1,
72569,72569,Tefal Ingenio Induction 13 Piece Pan Set,http://www.lakeland.co.uk/72569/,944,10168626,,TEFAL Ingenio L3209845 13-piece Non-stick Complete Set - Black,https://www.currys.co.uk/gbuk/household-appliances/cookware/cookware/tefal-ingenio-l3209845-13-piece-non-stick-complete-set-black-10168626-pdt.html,1270,1,0,
71447,71447,Sage The Boss to Go,http://www.lakeland.co.uk/71447/,944,10150449,,SAGE Boss To Go BPB550BA Blender - Silver,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/food-and-drink-preparation/juicers-and-blenders/sage-boss-to-go-bpb550ba-blender-silver-10150449-pdt.html,1270,1,0,
61397,61397,Lavazza Jolie and Milk White Machine,http://www.lakeland.co.uk/61397/,944,10184352,,LAVAZZA Jolie & Milk Coffee Machine - White,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/lavazza-jolie-milk-coffee-machine-white-10184352-pdt.html,1270,1,0,72
43747,43747,Joseph Joseph TriScale,http://www.lakeland.co.uk/43747/,944,21957576,,JOSEPH JOSEPH Tri Scale - White,https://www.currys.co.uk/gbuk/household-appliances/cookware/food-preparation-and-kitchen-accessories/joseph-joseph-tri-scale-white-21957576-pdt.html,1270,1,1,81
31628,31628,Lavazza Jolie Red,http://www.lakeland.co.uk/31628/,944,10184337,,LAVAZZA A Modo Mio Jolie Coffee Machine - Red,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/lavazza-a-modo-mio-jolie-coffee-machine-red-10184337-pdt.html,1270,1,0,
31613,31613,Magimix Nespresso Citiz & Milk Black,http://www.lakeland.co.uk/31613/,944,10148923,,NESPRESSO by Magimix CitiZ & Milk Coffee Machine - Black,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/coffee-machines-and-accessories/coffee-machines/nespresso-by-magimix-citiz-milk-coffee-machine-black-10148923-pdt.html,1270,1,0,74
62692,62692,Crock-pot Digital Slow Cooker,http://www.lakeland.co.uk/62692/,944,10148322,,CROCK-POT DuraCeramic Sauté Slow Cooker - White,https://www.currys.co.uk/gbuk/household-appliances/small-kitchen-appliances/small-cooking-appliances/slow-cookers/crock-pot-duraceramic-saut-slow-cooker-white-10148322-pdt.html,1270,1,1,
25604,25604,Shark Klik n'Flip Steam Pocket Mop,http://www.lakeland.co.uk/25604/,944,10167328,,SHARK S6001UK Klik N' Flip Steam Mop - White & Blue,https://www.currys.co.uk/gbuk/home-appliances/floorcare/steam-cleaners/shark-s6001uk-klik-n-flip-steam-mop-white-blue-10167328-pdt.html,1270,1,0,86
25102,25102,Bissell Proheat Revolution 2x Cleaner,http://www.lakeland.co.uk/25102/,944,10145317,,BISSELL ProHeat 2X Revolution Upright Carpet Cleaner - Black & Red,http://www.currys.co.uk/gbuk/home-appliances/floorcare/surface-cleaners/bissell-proheat-2x-revolution-upright-carpet-cleaner-black-red-10145317-pdt.html,1270,1,1,
24000,24000,JJ Wash and Drain White / Green,http://www.lakeland.co.uk/24000/,944,21952505,093917,JOSEPH JOSEPH Wash & Drain Washing Up Bowl - White & Green,https://www.currys.co.uk/gbuk/household-appliances/utility/cleaning-and-utility/cleaning/joseph-joseph-wash-drain-washing-up-bowl-white-green-21952505-pdt.html,1270,1,1,
