first_identifier,first_sku,first_name,first_url,first_website_id,second_identifier,second_sku,second_name,second_url,second_website_id,accepted,delisted,score
70720,70720,Clear Acrylic Salt and Pepper Set,http://www.lakeland.co.uk/70720/,944,5994142-new,5011244951305,Cole & Mason 505 Acrylic Gift Set,http://www.argos.co.uk/product/5994142,1271,1,1,75
70662,70662,OXO Good Grips 24cm Aluminium Frypan,http://www.lakeland.co.uk/70662/,944,8084406-new,,Sainsbury's Home Forged Aluminium 24cm Frying pan,https://www.argos.co.uk/product/8084406,1271,1,1,85
18773,18773,Tefal Ingenio 3 Glass Lids,http://www.lakeland.co.uk/18773/,944,3337316,3168430171619,Tefal Ingenio Set of 3 Glass Saucepan Lids,http://www.argos.co.uk/product/3337316,1271,1,1,
17960,17960,Sage The Smart Kettle,http://www.lakeland.co.uk/17960/,944,7988620-new,9312432021203,Sage The Smart Kettle,https://www.argos.co.uk/product/7988620,1271,1,1,84
17951,17951,Sage The Kitchen Wizz Pro,http://www.lakeland.co.uk/17951/,944,7988943-new,9312432021043,Sage The Kitchen Wizz Pro Food Processor,https://www.argos.co.uk/product/7988943,1271,1,1,
17161,17161,Panasonic Stainless Steel Bread Maker,http://www.lakeland.co.uk/17161/,944,3625217,5025232617722,Panasonic SD-ZB2502BXC Breadmaker,https://www.argos.co.uk/product/3625217,1271,1,1,
16842,16842,KitchenAid Stand Mixer Flex Edge Beater,http://www.lakeland.co.uk/16842/,944,8838494-new,5413184403607,KitchenAid 5KFE5T Flex Edge Beater - White,https://www.argos.co.uk/product/8838494,1271,1,0,82
15379,15379,OXO Good Grips Cherry Olive Pitter,http://www.lakeland.co.uk/15379/,944,1818033,719812072227,OXO Softworks Cherry and Olive Pitter.,http://www.argos.co.uk/static/Product/partNumber/1818033.htm,1271,1,1,82
15352,15352,Panasonic Bread Maker,http://www.lakeland.co.uk/15352/,944,4239798,5025232611966,Panasonic SD-2501WXC Breadmaker Fruit Nut Dispenser - White,https://www.argos.co.uk/product/4239798,1271,1,1,86
14770,14770,Soda Stream 2 x 1L Carbonation Bottles,http://www.lakeland.co.uk/14770/,944,3828083,8718309259853,SodaStream 2 x 1 Litre Carbonating Bottles,https://www.argos.co.uk/product/8358084,1271,1,0,98
13147,13147,Salter Aquatronic Kitchen Scale,http://www.lakeland.co.uk/13147/,944,8494797-new,5010777125184,Salter Electronic Kitchen Scale with Steel Platform- Silver,https://www.argos.co.uk/product/8494797,1271,1,0,72
11559,11559,OXO Good Grips Can Opener,http://www.lakeland.co.uk/11559/,944,6086781-new,719812870519,OXO SoftWorks Can Opener,https://www.argos.co.uk/product/6086781,1271,1,0,77
73443,73443,Salter Electronic Mill Set,http://www.lakeland.co.uk/73443/,944,8646318-new,5010777140026,Salter Stainless Steel Electronic Salt and Pepper Mill,https://www.argos.co.uk/product/8646318,1271,1,0,
62024,62024,Viners Select cheese knives set of 3,http://www.lakeland.co.uk/62024/,944,5646153-new,5012118427063,Viners 3 Piece Cheese Set,https://www.argos.co.uk/product/5646153,1271,1,0,83
61512,61512,Sage Bambino Coffee Machine,http://www.lakeland.co.uk/61512/,944,8957997-new,9312432031516,Sage SES500BSS The Bambino Plus Espresso Coffee Machine,https://www.argos.co.uk/product/8957997,1271,1,0,
26312,26312,12 Cup ZeroWater Filter Jug,http://www.lakeland.co.uk/26312/,944,7921333-new,851510006088,Zerowater 12 Cup Water Filter Jug - Blue,http://www.argos.co.uk/product/7921333,1271,1,1,
26228,26228,Fiskars Classic Kitchen Scissors,http://www.lakeland.co.uk/26228/,944,8491271-new,6411501987471,Fiskars Kitchen Scissors - Orange,https://www.argos.co.uk/product/8491271,1271,1,0,79
25949,25949,Joseph Joseph Toothbrush Caddy Large Gry,http://www.lakeland.co.uk/25949/,944,8261982-new,5028420705102,Joseph Joseph Large Toothbrush Caddy - Grey,https://www.argos.co.uk/product/8261982,1271,1,1,
25948,25948,Joseph Joseph Toothbrush Caddy Grey,http://www.lakeland.co.uk/25948/,944,8144937-new,5028420705096,Joseph Joseph Toothbrush Caddy - Grey,https://www.argos.co.uk/product/8144937,1271,1,1,95
25947,25947,Joseph Joseph Toilet Brush Caddy Grey,http://www.lakeland.co.uk/25947/,944,8827876-new,5028420705164,Joseph Joseph Flexplus Toilet Brush and Storage - White/Grey,https://www.argos.co.uk/product/8827876,1271,1,1,78
25946,25946,Joseph Joseph Toilet Brush Grey,http://www.lakeland.co.uk/25946/,944,8260646-new,5028420705157,Joseph Joseph Flex Toilet Brush with Holder - Grey/White,https://www.argos.co.uk/product/8260646,1271,1,1,88
25917,25917,SIMPLEHUMAN 60 BIN LINERS (G),http://www.lakeland.co.uk/25917/,944,4979694,838810017532,simplehuman Code G Bin Liners - Pack of 60,https://www.argos.co.uk/product/4979694,1271,1,0,
25898,25898,Gtech Cordless Electronic Sweeper,http://www.lakeland.co.uk/25898/,944,8551214,5060060220973,Gtech SW02 Cordless Power Floor Sweeper,https://www.argos.co.uk/product/8551214,1271,1,1,80
25896,25896,Gtech Multi MK2 Handheld Cordless Vacuum,http://www.lakeland.co.uk/25896/,944,6525455,5060060221567,Gtech MK2 Multi Cordless Handheld Vacuum Cleaner,https://www.argos.co.uk/product/6525455,1271,1,0,
25895,25895,Gtech AirRAM MK2 Cordless Vacuum Clean,http://www.lakeland.co.uk/25895/,944,6519423,5060060222175,Gtech Mk2 AirRam Cordless Upright Vacuum Cleaner,https://www.argos.co.uk/product/6519423,1271,1,0,98
25808,25808,Morphy Richards 2 in 1 Supervac Cleaner,http://www.lakeland.co.uk/25808/,944,4766900,5011832051882,Morphy Richards Supervac 2-in-1 Cordless Vacuum Cleaner,http://www.argos.co.uk/product/4766900,1271,1,1,
25605,25605,Shark Klik n'Flip Smartronic Steam Mop,http://www.lakeland.co.uk/25605/,944,7099416,622356220637,Shark Klik n' Flip S6003UK Smartronic Deluxe Steam Mop,https://www.argos.co.uk/product/7099416,1271,1,0,
25027,25027,Bissell Featherweight  2 in 1 Vacuum,http://www.lakeland.co.uk/25027/,944,4559124,11120229141,Bissell Featherweight Pro Corded Bagless Vacuum Cleaner,http://www.argos.co.uk/product/4559124,1271,1,1,81
24947,24947,BRABANTIA WALLFIX WALL MOUNTED DRYER 24M,http://www.lakeland.co.uk/24947/,944,4486352,8710755375842,Brabantia Wallfix 24m 4-Arm Airer & Accessories,http://www.argos.co.uk/product/4486352,1271,1,1,
24883,24883,40L Metallic Effect Slim Bin,http://www.lakeland.co.uk/24883/,944,4363262,3253922340007,Curver Deco 40 Litre Slim Bin - Silver,https://www.argos.co.uk/product/4363262,1271,1,0,89
24762,24762,JJ Intelligent Waste 2pk Odour Filter,http://www.lakeland.co.uk/24762/,944,7452280,5028420300055,Joseph Joseph Intelligent Waste Carbon Filter Refills - 2 Pk,http://www.argos.co.uk/product/7452280,1271,1,1,85
24760,24760,JJ Intelligent Waste 20pk 36L Liner,http://www.lakeland.co.uk/24760/,944,7368738,5028420300062,Joseph Joseph Intelligent Waste 24-36L Wasteliners - 20 Pack,http://www.argos.co.uk/product/7368738,1271,1,1,90
24712,24712,Bissell Oxy Wash & Remove,http://www.lakeland.co.uk/24712/,944,3654958,11120201680,Bissell Wash and Remove Oxygen 1.5L Carpet Cleaning Solution,https://www.argos.co.uk/product/3654958,1271,1,0,79
24684,24684,Shark Cordless Rechargeable Sweeper,http://www.lakeland.co.uk/24684/,944,3195802,0622356214445,Shark V3700 Cordless Floor Sweeper.,http://www.argos.co.uk/static/Product/partNumber/3195802.htm,1271,1,1,86
24454,24454,Simplehuman In Cupboard Bin,http://www.lakeland.co.uk/24454/,944,2447939,838810016498,simplehuman 10L In-Cabinet Cupboard Bin - Black,https://www.argos.co.uk/product/2447939,1271,1,0,85
24396,24396,SIMPLE HUMAN 40L RECTANGLE TOUCH BAR CAN,http://www.lakeland.co.uk/24396/,944,1574339,838810015583,simplehuman 40 Litre Slim Top Touch-Bar Bin - Black,https://www.argos.co.uk/product/8528175,1271,1,1,89
24358,24358,Bissell Vac and Steam,http://www.lakeland.co.uk/24358/,944,4345723,011120205022,Bissell Vac and Steam Cleaner,http://www.argos.co.uk/product/4345723,1271,1,1,
24152,24152,Bona Gloss Wood Floor Polish,http://www.lakeland.co.uk/24152/,944,3467042,7312799651268,Bona 1L Wood Floor Polish - Gloss,https://www.argos.co.uk/product/3467042,1271,1,1,90
23833,23833,BonaTile & Laminate Clean Refill Cartr,http://www.lakeland.co.uk/23833/,944,3469253,7312799952624,"Bona Stone, Tile and Laminate 2 x 850ml Cleaner Cartridges",https://www.argos.co.uk/product/3469253,1271,1,1,79
23273,23273,Bissell Natural Sweep,http://www.lakeland.co.uk/23273/,944,8553267,0011120001112,Bissell 29H8E Perfect Sweep Floor Sweeper,https://www.argos.co.uk/product/8553267,1271,1,1,
23109,23109,Oxo Good Grips Deep Clean Brush Set,http://www.lakeland.co.uk/23109/,944,1904923,719812074382,OXO Softworks Deep Clean Brush Set.,http://www.argos.co.uk/static/Product/partNumber/1904923.htm,1271,1,1,
23107,23107,Oxo Good Grips Compact Toilet Brush,http://www.lakeland.co.uk/23107/,944,6085122,719812075839,OXO Softworks Compact Toilet Brush - White,http://www.argos.co.uk/product/6085122,1271,1,1,77
21171,21171,Brabantia Rotary Airer Cover,http://www.lakeland.co.uk/21171/,944,6223018,8710755425202,Brabantia Rotary Airer Cover,https://www.argos.co.uk/product/6223018,1271,1,0,
20494,20494,50M Brabantia Lift-O-Matic,http://www.lakeland.co.uk/20494/,944,5174333,8710755310805,Brabantia 50m Washing Line,https://www.argos.co.uk/product/5174333,1271,1,0,
31862,31862,Sage The Perfect Press,http://www.lakeland.co.uk/31862/,944,7907247-new,9312432027625,Sage The Perfect Press Sandwich Maker,https://www.argos.co.uk/product/7907247,1271,1,1,
31858,31858,KitchenAid Mini Food Processor,http://www.lakeland.co.uk/31858/,944,7345964-new,5413184123345,KitchenAid Mini Food Processor - Empire Red,https://www.argos.co.uk/product/7345964,1271,1,1,
31792,31792,Morphy Richards Intellisteam Compact,http://www.lakeland.co.uk/31792/,944,3392760,5011832038548,Morphy Richards 48775 Intellisteam Compact Food Steamer,https://www.argos.co.uk/product/3392760,1271,1,1,78
72170,72170,"12"" Carbon Steel Non-Stick Wok",http://www.lakeland.co.uk/72170/,944,8087245-new,,Argos Home 30cm Carbon Steel Wok,https://www.argos.co.uk/product/8087245,1271,1,1,78
71237,71237,CHEESE SLATE,http://www.lakeland.co.uk/71237/,944,2666875,5050993224292,Creative Tops Slate Cheese Set - Natural,http://www.argos.co.uk/product/2666875,1271,1,1,
71025,71025,Sage The Fast Slow Pro,http://www.lakeland.co.uk/71025/,944,7968918-new,9312432024662,Sage The Fast Slow 11-in-1 6L Pro Pressure / Slow Cooker,https://www.argos.co.uk/product/7968918,1271,1,1,81
70975,70975,Crock-pot 5.6L Digital Slow & Multi Cook,http://www.lakeland.co.uk/70975/,944,6998972-new,5011773057554,Crock-Pot 5.6L Slow & Multi Cooker CSC024,http://www.argos.co.uk/product/6998972,1271,1,1,91
25924,25924,TOUCH  BIN 30L METALLIC GREY,http://www.lakeland.co.uk/25924/,944,7256187-new,8710755115387,Brabantia 30 Litre Touch Top Kitchen Bin - Metallic Grey,https://www.argos.co.uk/product/8526562,1271,1,1,
24959,24959,SIMPLEHUMAN GREY 45L PEDAL BIN,http://www.lakeland.co.uk/24959/,944,4049579,838810018348,simplehuman 45 Litre Liner Pocket Pedal Bin - Grey,https://www.argos.co.uk/product/8524007,1271,1,1,94
23096,23096,simplehuman 6 Litre Bin White,http://www.lakeland.co.uk/23096/,944,2392345,838810005638,simplehuman 6 Litre Pedal Bin - White,http://www.argos.co.uk/product/2392345,1271,1,1,95
21281,21281,Table Top Trash Can/ Bin,http://www.lakeland.co.uk/21281/,944,1383575,838810011998,simplehuman 1.5L Tabletop Bin - Silver.,http://www.argos.co.uk/static/Product/partNumber/1383575.htm,1271,1,1,
46195,46195,Bissell SpotClean Pro,http://www.lakeland.co.uk/46195/,944,9373408-new,11120234831,Bissell 1558E SpotClean Pro Carpet Cleaner,https://www.argos.co.uk/product/9373408,1271,1,0,81
16710,16710,Dualit Canvas White Jug Kettle,http://www.lakeland.co.uk/16710/,944,9169289-new,619743720153,Dualit 72015 Lite Jug Kettle - White,https://www.argos.co.uk/product/9169289,1271,1,0,85
72925,72925,Brita 3 Pack Maxtra Plus Cartridges,http://www.lakeland.co.uk/72925/,944,7026829,4006387079055,Brita Maxtra Plus Filter Cartridge - 3 Pack,https://www.argos.co.uk/product/7026829,1271,1,0,96
71447,71447,Sage The Boss to Go,http://www.lakeland.co.uk/71447/,944,7965746-new,9312432024891,Sage The Boss to Go Blender,https://www.argos.co.uk/product/7965746,1271,1,1,90
70663,70663,OXO Good Grips 28cm Aluminium Frypan,http://www.lakeland.co.uk/70663/,944,7029864-new,,Sainsbury's Home Forged Aluminium 28cm Frying Pan,https://www.argos.co.uk/product/7029864,1271,1,1,83
25564,25564,PEDAL BIN NEWICON 30L,http://www.lakeland.co.uk/25564/,944,6264039,8710755114380,Brabantia 30 Litre Newlcon Pedal Bin - Matt Steel,http://www.argos.co.uk/product/6264039,1271,1,1,91
25363,25363,SIMPLEHUMAN SIZE J BIN LINERS,http://www.lakeland.co.uk/25363/,944,5016525,838810017556,simplehuman Code J Bin Liners - Pack 60,https://www.argos.co.uk/product/5016525,1271,1,0,78
25233,25233,BRABANTIA ROTARY LIFT-O-MATIC 60M,http://www.lakeland.co.uk/25233/,944,3328923,8710755311048,Brabantia 60m Lift-O-Matic Outdoor Washing Line with Cover,https://www.argos.co.uk/product/3328923,1271,1,0,89
61442,61442,KitchenAid Food Processor 2.1L Red,http://www.lakeland.co.uk/61442/,944,7504475-new,5413184603410,KitchenAid 5KFP0919BER 2.1L Food Processor - Red,https://www.argos.co.uk/product/7504475,1271,1,0,95
31613,31613,Magimix Nespresso Citiz & Milk Black,http://www.lakeland.co.uk/31613/,944,5686711,5018399113176,Nespresso by Magimix CitiZ Milk Coffee Machine 11317 - Black,https://www.argos.co.uk/product/5686711,1271,1,1,
26150,26150,Simplehuman Compact Sensor Mirror,http://www.lakeland.co.uk/26150/,944,8905987-new,838810020952,simplehuman Compact Mirror,https://www.argos.co.uk/product/8905987,1271,1,0,88
25923,25923,TOUCH BIN 30L ALMOND,http://www.lakeland.co.uk/25923/,944,7392333-new,8710755115042,Brabantia 30 Litre Touch Top Kitchen Bin - Almond,https://www.argos.co.uk/product/8526830,1271,1,1,95
25918,25918,SIMPLEHUMAN 60 BIN LINERS (N),http://www.lakeland.co.uk/25918/,944,4718714,838810017587,simplehuman Bin Liner Code N 3 x 20 Pack 60 Liners.,http://www.argos.co.uk/static/Product/partNumber/4718714.htm,1271,1,1,
25604,25604,Shark Klik n'Flip Steam Pocket Mop,http://www.lakeland.co.uk/25604/,944,7239001,0622356220668,Shark Klik n' Flip S6001UK Pocket Steam Mop,https://www.argos.co.uk/product/7239001,1271,1,0,
25825,25825,DOUBLE WALL PUMP,http://www.lakeland.co.uk/25825/,944,2663029,838810009377,simplehuman 2 Piece 444ml Wall Mount Pump Set,https://www.argos.co.uk/product/2663029,1271,1,1,95
25818,25818,MINI SEMI ROUND STEPCAN 6L WHITE,http://www.lakeland.co.uk/25818/,944,2494638,838810016351,simplehuman 6 Litre Semi Round Pedal Bin - White,https://www.argos.co.uk/product/2494638,1271,1,1,
25119,25119,SIMPLEHUMAN 60 PACK M LINER,http://www.lakeland.co.uk/25119/,944,4646154,838810017570,simplehuman Bin Liner Code M 3 x 20 pack 60 Liners.,http://www.argos.co.uk/static/Product/partNumber/4646154.htm,1271,1,1,
25102,25102,Bissell Proheat Revolution 2x Cleaner,http://www.lakeland.co.uk/25102/,944,5413166,0011120240290,BISSELL ProHeat 2X Revolution 18583 Carpet Cleaner,https://www.argos.co.uk/product/7478910,1271,1,0,94
24960,24960,SH BRUSHED SS 45L PEDAL BIN,http://www.lakeland.co.uk/24960/,944,7422423-new,838810017815,simplehuman 45 Litre Liner Pocket Kitchen Bin -Brushed Steel,http://www.argos.co.uk/product/7422423,1271,1,1,85
24549,24549,Leifheit Airboard Express Ironing Board,http://www.lakeland.co.uk/24549/,944,5742167,4006501725653,Leifheit Express Solid Air Ironing Board - 120x38cm,http://www.argos.co.uk/product/5742167,1271,1,1,
25921,25921,TOUCH BIN 30L MATT STEEL,http://www.lakeland.co.uk/25921/,944,7094662,8710755115349,Brabantia 30 Litre Touch Top Bin - Matt Steel,https://www.argos.co.uk/product/7094662,1271,1,0,100
25562,25562,PEDAL BIN NEWICON 12L,http://www.lakeland.co.uk/25562/,944,6818021,8710755113604,Brabantia Newlcon 12 Litre Pedal Bin - Matt Steel,https://www.argos.co.uk/product/8526201,1271,1,1,91
17958,17958,Sage The Smart Toast 4-Slice,http://www.lakeland.co.uk/17958/,944,7964493-new,9312432022989,Sage The Smart 4 Slice Toaster,https://www.argos.co.uk/product/7964493,1271,1,1,89
16838,16838,KitchenAid Stand Mixer 4.83L Glass Bowl,http://www.lakeland.co.uk/16838/,944,8790257-new,5413184410124,KitchenAid Glass Bowl,https://www.argos.co.uk/product/9335611,1271,1,0,79
62620,62620,Keter BBQ Station,http://www.lakeland.co.uk/62620/,944,5491872-new,,Keter Unity BBQ Table,http://www.argos.co.uk/product/5491872,1271,1,1,
63178,63178,KitchenAid Classic Mixer White,http://www.lakeland.co.uk/63178/,944,3314346,5413184201609,KitchenAid 5K45SSBWH Classic Stand Mixer - White,https://www.argos.co.uk/product/3314346,1271,1,0,90
17108,17108,OXO Soft Grip Potato Masher,http://www.lakeland.co.uk/17108/,944,6169282,719812074009,OXO SoftWorks Smooth Potato Masher,http://www.argos.co.uk/product/6169282,1271,1,1,78
25882,25882,Faux Rattan Laundry Hamper 55L Grey,http://www.lakeland.co.uk/25882/,944,6168465,3253920713384,Curver 55 Litre Laundry Hamper - Grey,https://www.argos.co.uk/product/6168465,1271,1,0,
63197,63197,Magimix Nespresso Vertuo Next,http://www.lakeland.co.uk/63197/,944,7950380-new,5018399117068,Nespresso by Magimix Vertuo Next Pod Coffee Machine,https://www.argos.co.uk/product/7950380,1271,1,0,83
70588,70588,Zyliss Easy Pull Food Processor,http://www.lakeland.co.uk/70588/,944,5992687,5011268878862,Zyliss Easy Pull Food Processor,https://www.argos.co.uk/product/5992687,1271,1,1,100
24740,24740,SIMPLEHUMAN 48L TOUCH BIN RECYCLER,http://www.lakeland.co.uk/24740/,944,8632449-new,838810015835,simplehuman 48 Litre Touch Bar Recycler Bin,https://www.argos.co.uk/product/8632449,1271,1,1,
31916,31916,Tefal ActiFry Genius,http://www.lakeland.co.uk/31916/,944,8589451-new,3045380013827,Tefal ActiFry Genius XL AH960840 1.7kg Air Fryer - Black,https://www.argos.co.uk/product/8589451,1271,1,0,81
19662,19662,Sage The Compact Glass Kettle,http://www.lakeland.co.uk/19662/,944,7988998-new,9312432021821,Sage The Compact Kettle,https://www.argos.co.uk/product/7988998,1271,1,1,83
25920,25920,TOUCH BIN 30L BRILLIANT STEEL,http://www.lakeland.co.uk/25920/,944,7376335-new,8710755115325,Brabantia 30 Litre Touch Top Kitchen Bin - Stainless Steel,https://www.argos.co.uk/product/8506403,1271,1,1,
73654,73654,PRESTIGE PRISM 3 PCE PAN SET,http://www.lakeland.co.uk/73654/,944,7924828-new,5000263133083,Prestige Prism 3 Piece Aluminium Pan Set - Copper,https://www.argos.co.uk/product/7924828,1271,1,1,83
18771,18771,Tefal Ingenio 3 Pc Aluminium Frypan Set,http://www.lakeland.co.uk/18771/,944,3560750,3168430218789,Tefal Ingenio Essential 3 Piece Non-Stick Try Me Pan Set,https://www.argos.co.uk/product/3560750,1271,1,1,
46240,46240,Bissell Hydrowave Compact Carpet Cleaner,http://www.lakeland.co.uk/46240/,944,7128600-new,011120250879,Bissell 2571E HydroWave Compact Carpet Cleaner,https://www.argos.co.uk/product/7128600,1271,1,0,81
46300,46300,Blueair Blue Pure 221 Air Purifier 50msq,http://www.lakeland.co.uk/46300/,944,4746559-new,689122010779,Blueair Blue Pure 221 Air Purifier,https://www.argos.co.uk/product/4746559,1271,1,0,97
25928,25928,BO TOUCHBIN 11 + 23L MATT BLACK,http://www.lakeland.co.uk/25928/,944,8062112-new,8710755316203,Brabantia 11 and 23 Litre Bo Touch Bin - Black,http://www.argos.co.uk/product/8062112,1271,1,1,95
25324,25324,SH 58L DUAL COMPARTMENT BIN,http://www.lakeland.co.uk/25324/,944,5713024,838810018126,simplehuman 58 Litre Recycler Bin - Stainless Steel,https://www.argos.co.uk/product/5713024,1271,1,0,
71287,71287,STOCK POT 26CM,http://www.lakeland.co.uk/71287/,944,7115321,,Argos Home 26cm Stainless Steel Stock Pot,https://www.argos.co.uk/product/7115321,1271,1,1,
17962,17962,Sage The Barista Express,http://www.lakeland.co.uk/17962/,944,7985692-new,9312432024686,Sage BES875UK The Barista Express Espresso Coffee Machine,https://www.argos.co.uk/product/7985692,1271,1,0,
46298,46298,Blueair Blue Pure 411 Air Purifier 15msq,http://www.lakeland.co.uk/46298/,944,6567310-new,689122010786,Blueair Blue Pure 411 Air Purifier,https://www.argos.co.uk/product/6567310,1271,1,0,97
63193,63193,Delonghi Dedica Bundle Pack,http://www.lakeland.co.uk/63193/,944,7168457-new,8004399335219,De'Longhi EC685 Dedica Espresso Coffee Machine Bundle,https://www.argos.co.uk/product/7168457,1271,1,0,
71440,71440,KitchenAid Spiralizer Attachment,http://www.lakeland.co.uk/71440/,944,9196788-new,5413184102470,KitchenAid 5KSM1APC Spiralizer Attachment,https://www.argos.co.uk/product/9196788,1271,1,0,
62654,62654,Weber Pulse BBQ,http://www.lakeland.co.uk/62654/,944,5820247-new,77924060649,Weber Pulse 1000 Electric BBQ Grill,https://www.argos.co.uk/product/5820247,1271,1,0,81
46301,46301,Blueair Blue Pure Rep Filter for 221,http://www.lakeland.co.uk/46301/,944,5794809-new,689122010199,Blueair Blue Pure 221 Particle + Carbon Filter,https://www.argos.co.uk/product/5794809,1271,1,0,
