first_identifier,first_sku,first_name,first_url,first_website_id,second_identifier,second_sku,second_name,second_url,second_website_id,accepted,delisted,score
43628,43628,Joseph Joseph Garlic Rocker Green,http://www.lakeland.co.uk/43628/,944,3310280114-4840669,3310280114,Joseph Joseph - Green 'Rocker ' garlic crusher - Colour_green,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028011433GRPR_-1,1269,1,1,85
43623,43623,Joseph Joseph Chop 2 Pot green,http://www.lakeland.co.uk/43623/,944,3310099536-229306,3310099536,Joseph Joseph - Green 'Chop2Pot Plus' small folding chopping board - Colour_green,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009953633CHBR_-1,1269,1,1,
40301,40301,Charbonnel Pink Champagne Truffles,http://www.lakeland.co.uk/40301/,944,3111005234-11610540,3111005234,Pink Marc de Champagne truffles,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_311100523499_-1,1269,1,1,100
31967,31967,Tefal Mini Pro Stainless Steel Fryer,http://www.lakeland.co.uk/31967/,944,3250039219-21112026,3250039219,Tefal - Mini Pro Fryer FF220040 - Colour_metallic,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003921993_-1,1269,1,1,78
31957,31957,KitchenAid Artisan Stand Mixer Cream 175,http://www.lakeland.co.uk/31957/,944,3250039331-31278526,3250039331,KitchenAid - Cream 'Artisan' food mixer 5KSM175PSBAC - Colour_cream,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003933183_-1,1269,1,1,88
31931,31931,Kenwood Multipro Compact,http://www.lakeland.co.uk/31931/,944,3250039295-30043027,3250039295,Kenwood - 'Multipro Compact' food processor FDM302SS - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003929597_-1,1269,1,1,
31567,31567,Sage The Barista Coffee Machine Black,http://www.lakeland.co.uk/31567/,944,3250049146-23740531,3250049146,Sage by Heston Blumenthal - The barista express black coffee machine BES870bSUK - Colour_black,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325004914660_-1,1269,1,1,74
26485,26485,Joseph Joseph Microwave Egg Poacher,http://www.lakeland.co.uk/26485/,944,35221532,35221532,Joseph Joseph - 'M-Poach™' Microwave Egg Poacher white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331002418580_-1,1269,1,0,85
7625,7625,OXO Good Grips Vegetable Peeler,http://www.lakeland.co.uk/7625/,944,3310169487-770660,3310169487,OXO - Good Grips 'Y' peeler - Colour_black,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016948760UYPL_-1,1269,1,1,
73356,73356,Oxo Good Grips Trigger Ice-Cream Scoop,http://www.lakeland.co.uk/73356/,944,3310169487-770661,3310169487,OXO - Good Grips Ice Cream Scoop - Colour_black,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016948760UICS_-1,1269,1,1,93
73256,73256,Cole & Mason 70mm Bray Shakers,http://www.lakeland.co.uk/73256/,944,3310094210991SZE,3310094210991sze,Cole & Mason - 'Bray' Salt and Pepper Shaker Set,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310094210991SZE_-1,1269,1,0,71
73211,73211,Joseph Joseph Worktop Saver Medium,http://www.lakeland.co.uk/73211/,944,3310099728-1749003,3310099728,Joseph Joseph - Clear glass medium worktop saver - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009972899WKSV_-1,1269,1,1,
73022,73022,Circulon Ultimum Insulated Baking Sheet,http://www.lakeland.co.uk/73022/,944,3310197017-16322030,3310197017,Circulon - Aluminium insulated baking sheet - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331019701763BBST_-1,1269,1,1,
73021,73021,Circulon Ultimum 12 Cup Muffin Tin,http://www.lakeland.co.uk/73021/,944,3310197017-16322028,3310197017,Circulon - 12 cup muffin tray - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331019701763BM12_-1,1269,1,1,84
73017,73017,"CIrculon Ultimum Large Oven Tray 10""x15""",http://www.lakeland.co.uk/73017/,944,331019701763CI53,331019701763ci53,Circulon - Large non-stick aluminium oven tray,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331019701763CI53_-1,1269,1,0,88
72871,72871,Acrylic Mill Rest,http://www.lakeland.co.uk/72871/,944,3310099771-2880470,3310099771,Acrylic mill rest,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009977199MISC_-1,1269,1,1,
72704,72704,Baked in 5 Layer Rainbow Cake Mix,http://www.lakeland.co.uk/72704/,944,3111003450-31811040,3111003450,Bakedin - Rainbow cake kit,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_311100345099_-1,1269,1,1,75
72444,72444,Oxo Good Grips Egg Poachers,http://www.lakeland.co.uk/72444/,944,3310081427-23372524,3310081427,OXO - Set of 2 silicone egg poacher - Colour_yellow,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331008142723MISC_-1,1269,1,1,
72244,72244,Joseph Joseph Helix Ricer,http://www.lakeland.co.uk/72244/,944,3310288210-20940026,3310288210,Joseph Joseph - White 'Helix' potato ricer - Colour_white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310288210801SZE_-1,1269,1,1,88
72138,72138,Joseph Joseph Nest Chop,http://www.lakeland.co.uk/72138/,944,3310287223-16375536,3310287223,Joseph Joseph - Set of 3 multi-coloured 'Nest ' chopping boards - Colour_multicoloured,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028722394CHBR_-1,1269,1,1,74
72111,72111,Joseph Joseph Nest Steam,http://www.lakeland.co.uk/72111/,944,3310287225-16375534,3310287225,Joseph Joseph - Set of 3 multi-coloured 'Nest ' steaming pods - Colour_multicoloured,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028722594MISC_-1,1269,1,1,74
71810,71810,Cole & Mason Horsham Copper Salt Mill,http://www.lakeland.co.uk/71810/,944,331002536699MISC,331002536699misc,Cole & Mason - Copper 'Horsham' Salt Mill,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331002536699MISC_-1,1269,1,0,100
71809,71809,Cole & Mason Horsham Copper Pepper Mill,http://www.lakeland.co.uk/71809/,944,331002536799MISC,331002536799misc,Cole & Mason - Copper 'Horsham' Pepper Mill,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331002536799MISC_-1,1269,1,0,100
71653,71653,Oxo Good Grips Vegetable Chopper,http://www.lakeland.co.uk/71653/,944,3310088088-18671027,3310088088,OXO - 'Good Grips' Vegetable chopper - Colour_white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310088088801SZE_-1,1269,1,1,
71077,71077,Oxo GG Double Layer Ice Cube Tray,http://www.lakeland.co.uk/71077/,944,3310086382-14061549,3310086382,OXO - 'Good Grips' 2 layer ice cube tray - Colour_white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331008638280MISC_-1,1269,1,1,
70787,70787,Magimix 5200XL Premium Edition,http://www.lakeland.co.uk/70787/,944,3250039049-11950532,3250039049,Magimix - Satin '5200XL' food processor 18591 - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003904997_-1,1269,1,1,70
70720,70720,Clear Acrylic Salt and Pepper Set,http://www.lakeland.co.uk/70720/,944,3310099091-229459,3310099091,Acrylic salt & pepper mill set,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009909199STPE_-1,1269,1,1,89
70664,70664,OXO Good Grips 30cm Aluminium Frypan,http://www.lakeland.co.uk/70664/,944,3310016165-13578523,3310016165,'Good Grips' black non-stick 30cm frying pan - Colour_Black,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331001616560FO30_-1,1269,1,1,80
70662,70662,OXO Good Grips 24cm Aluminium Frypan,http://www.lakeland.co.uk/70662/,944,3310016165-13116042,3310016165,'Good Grips' black non-stick 24cm frying pan - Colour_black,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331001616560FO24_-1,1269,1,1,80
70661,70661,OXO Good Grips Non Stick 20cm Frypan,http://www.lakeland.co.uk/70661/,944,3310016165-13116038,3310016165,'Good Grips' black non-stick 20cm frying pan - Colour_black,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331001616560SP25_-1,1269,1,1,80
70082,70082,Kenwood Multipro Classic Food Processor,http://www.lakeland.co.uk/70082/,944,3250030873-5571863,3250030873,Kenwood - 'MultiPro' food processor FDM790 - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003087397_-1,1269,1,1,
19725,19725,Slice & Sharpen Large,http://www.lakeland.co.uk/19725/,944,3310280148-5935292,3310280148,Joseph Joseph - Green 'Slice&Sharpen ' large chopping board with knife sharpener - Colour_green,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028014833CHBR_-1,1269,1,1,86
18773,18773,Tefal Ingenio 3 Glass Lids,http://www.lakeland.co.uk/18773/,944,3310019682-5302387,3310019682,Tefal - Set of 3 glass 'Ingenio' lids,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331001968299_-1,1269,1,1,
18772,18772,Tefal Ingenio 3PC Aluminium Saucepan Set,http://www.lakeland.co.uk/18772/,944,3310019675-5302402,3310019675,Aluminium 'Ingenio' 4 piece induction saucepan set - Colour_multicoloured,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331001967594_-1,1269,1,1,74
18693,18693,LARGE STAINLESS STEEL DEEP ROASTER,http://www.lakeland.co.uk/18693/,944,3310195158-11436033,3310195158,37cm Stainless Steel Roaster - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331019515897RSPN_-1,1269,1,1,
18678,18678,MEAT MINCER,http://www.lakeland.co.uk/18678/,944,3310096358-14169526,3310096358,World of flavours mincer - Colour_black patent,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009635866MISC_-1,1269,1,1,
17960,17960,Sage The Smart Kettle,http://www.lakeland.co.uk/17960/,944,3250010515-4024325,3250010515,'the Smart Kettle' BKE820UK - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325001051597_-1,1269,1,1,
17951,17951,Sage The Kitchen Wizz Pro,http://www.lakeland.co.uk/17951/,944,3250030769-4024320,3250030769,'the Kitchen Wizz Pro' food processor BFP800UK - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003076997_-1,1269,1,1,
17161,17161,Panasonic Stainless Steel Bread Maker,http://www.lakeland.co.uk/17161/,944,3250039188-19754027,3250039188,Automatic bread maker with sour dough function SD-ZB2512 - Colour_metallic,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003918893_-1,1269,1,1,
16842,16842,KitchenAid Stand Mixer Flex Edge Beater,http://www.lakeland.co.uk/16842/,944,3250030520-1377732,3250030520,KitchenAid - Grey flexible edge beater 5KFEST - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003052063_-1,1269,1,1,80
16711,16711,Dualit 2-Slice Canvas White Toaster,http://www.lakeland.co.uk/16711/,944,3250020492-2125162,3250020492,White canvas '20402' vario 2 slice toaster - Colour_white,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325002049280_-1,1269,1,1,
16640,16640,Zyliss Garlic Press,http://www.lakeland.co.uk/16640/,944,3310084389-9292526,3310084389,Zyliss - Garlic press - Colour_silver-Size_GarlicPre,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331008438997GRPR_-1,1269,1,1,82
15912,15912,Cuisinart Gelato & Ice Cream Maker,http://www.lakeland.co.uk/15912/,944,3250220055-4309117,3250220055,Professional ice-cream maker ICE100BCU - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325022005597_-1,1269,1,1,84
15534,15534,Joseph Joseph Stretch Silicone Pot Stand,http://www.lakeland.co.uk/15534/,944,3310099608-5123309,3310099608,Joseph Joseph - Stretch silicone pot stand in black - Colour_black,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009960860MISC_-1,1269,1,1,81
15384,15384,OXO Good Grips Box Grater,http://www.lakeland.co.uk/15384/,944,3310169484-770667,3310169484,OXO - Good Grips box grater - Colour_silver,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016948497UBGI_-1,1269,1,1,70
15380,15380,OXO Good Grips Mandoline Slicer,http://www.lakeland.co.uk/15380/,944,3310169483-770668,3310169483,OXO - Good Grips mandoline slicer - Colour_white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016948380MISC_-1,1269,1,1,
15379,15379,OXO Good Grips Cherry Olive Pitter,http://www.lakeland.co.uk/15379/,944,3310086383-14061548,3310086383,'Good Grips' cherry and olive pitter - Colour_black,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331008638360MISC_-1,1269,1,1,
15352,15352,Panasonic Bread Maker,http://www.lakeland.co.uk/15352/,944,3250039069-14410524,3250039069,Panasonic - Automatic bread maker SD-2511 - Colour_white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003906980_-1,1269,1,1,84
14411,14411,OXO Good Grips Apple Divider,http://www.lakeland.co.uk/14411/,944,3310084397-9001028,3310084397,OXO - Good Grips apple divider - Colour_black,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331008439760UCPL_-1,1269,1,1,70
13226,13226,OXO Good Grips Salt Mill,http://www.lakeland.co.uk/13226/,944,3310094370-8460027,3310094370,OXO - Good Grips salt grinder - Colour_silver,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009437097MSOO_-1,1269,1,1,
11559,11559,OXO Good Grips Can Opener,http://www.lakeland.co.uk/11559/,944,3310169487-770663,3310169487,OXO - Good Grips can opener - Colour_black,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016948760UCOP_-1,1269,1,1,70
10983,10983,OXO Good Grips Splatter Screen,http://www.lakeland.co.uk/10983/,944,3310169488-770657,3310169488,OXO - Stainless steel 'Good Grips' splatter screen - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016948897MISC_-1,1269,1,1,
62041,62041,JJ Dot Active,http://www.lakeland.co.uk/62041/,944,36554524,36554524,Joseph Joseph - Grey 'Dot Active' 750ml Water Bottle grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310044179631SZE_-1,1269,1,0,
61512,61512,Sage Bambino Coffee Machine,http://www.lakeland.co.uk/61512/,944,3250049211-34164523,3250049211,Sage - Silver 'Bambino Plus' Coffee Machine - SES500BSS - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325004921197_-1,1269,1,1,
26316,26316,DoorStore Chop 2-Pc Set,http://www.lakeland.co.uk/26316/,944,331001417233,331001417233,Joseph Joseph - 'DoorStore™ Chop' 2 Piece Chopping Board Set with In-Cupboard Storage Case,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331001417233_-1,1269,1,0,74
26315,26315,2 Joseph Joseph Froach Pods Egg Rings,http://www.lakeland.co.uk/26315/,944,36554527,36554527,Joseph Joseph - Set of 2 Silicone 'Froach Pods™ ' Egg Rings white,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310024182801SZE_-1,1269,1,0,88
26174,26174,JJ 5 Pc Elevate Utensil Set - Opal,http://www.lakeland.co.uk/26174/,944,3310283513-31125542,3310283513,Joseph Joseph - Multi-coloured silicone 'Elevate™' 5 piece kitchen tool set with compact stand - Colour_multicoloured,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310283513941SZE_-1,1269,1,1,73
25883,25883,JJ DrawerStore Compact Cutlery Organiser,http://www.lakeland.co.uk/25883/,944,3310281503-24701024,3310281503,Joseph Joseph - Grey 'DrawerStore ' compact cutlery organiser - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310281503631SZE_-1,1269,1,1,
25808,25808,Morphy Richards 2 in 1 Supervac Cleaner,http://www.lakeland.co.uk/25808/,944,3250089142-23740527,3250089142,Morphy Richards - Supervac 2 in 1 cordless vacuum cleaner 732102 - Colour_red,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325008914203_-1,1269,1,1,90
25710,25710,Joseph Joseph Food Waste Caddy Graphite,http://www.lakeland.co.uk/25710/,944,3310286455-15326533,3310286455,Joseph Joseph - Grey 'Stack 4' food waste caddy with odour filter - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028645563BIN1_-1,1269,1,1,86
25291,25291,Joseph Joseph Flume Large Grey,http://www.lakeland.co.uk/25291/,944,3310286451-13876523,3310286451,Joseph Joseph - Grey 'Flume ' large folding draining mat - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028645163MISC_-1,1269,1,1,88
25289,25289,Joseph Joseph Flume Small Grey,http://www.lakeland.co.uk/25289/,944,3310286450-13876525,3310286450,Joseph Joseph - Grey 'Flume ' folding draining mat - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028645063MISC_-1,1269,1,1,88
24947,24947,BRABANTIA WALLFIX WALL MOUNTED DRYER 24M,http://www.lakeland.co.uk/24947/,944,3310133675-4810126,3310133675,Brabantia - Wallfix wall mounted dryer - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013367597UZ67_-1,1269,1,1,94
24843,24843,Oxo Good Grips Extendable Tub/Tile Scrub,http://www.lakeland.co.uk/24843/,944,3310137276-17733025,3310137276,OXO - Red 'Good Grips' extendable tub and tile scrubber - Colour_red,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013727680MISC_-1,1269,1,1,
24842,24842,Oxo Good Grips Wiper Blade Squeegee,http://www.lakeland.co.uk/24842/,944,3310139764-6343041,3310139764,Grey 'Good Grips' squeegee wiper blade - Colour_grey,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013976463MISC_-1,1269,1,1,
24780,24780,JJ Extend Expandable Dish Rack Grey,http://www.lakeland.co.uk/24780/,944,3310284228-8043042,3310284228,Grey 'Extend' expandable dish rack - Colour_grey,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028422863DSRK_-1,1269,1,1,88
24778,24778,Joseph Joseph Large Caddy Grey,http://www.lakeland.co.uk/24778/,944,3310284229-8043041,3310284229,Joseph Joseph - Grey large sink tidy caddy - Colour_grey,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028422963DSRK_-1,1269,1,1,
24762,24762,JJ Intelligent Waste 2pk Odour Filter,http://www.lakeland.co.uk/24762/,944,3310284232-7854036,3310284232,Joseph Joseph - Pack of 2 'Intelligent Waste ' replacement odour filters - Colour_green,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028423233MISC_-1,1269,1,1,78
24760,24760,JJ Intelligent Waste 20pk 36L Liner,http://www.lakeland.co.uk/24760/,944,3310284233-7854035,3310284233,Joseph Joseph - Pack of 20 white 'Intelligent Waste ' general waste bags - Colour_white,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028423380BLIN_-1,1269,1,1,70
24684,24684,Shark Cordless Rechargeable Sweeper,http://www.lakeland.co.uk/24684/,944,3250089125-19668526,3250089125,Shark - Cordless sweeper V3700UK - Colour_grey,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325008912563_-1,1269,1,1,82
24397,24397,SIMPLE HUMAN 40L SLIM TOUCH BAR CAN,http://www.lakeland.co.uk/24397/,944,3310139625-3526594,3310139625,Silver Slim Rectangular 40 Litre Touch Bar Bin - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013962597BIN1_-1,1269,1,1,90
24396,24396,SIMPLE HUMAN 40L RECTANGLE TOUCH BAR CAN,http://www.lakeland.co.uk/24396/,944,3310139624-3526595,3310139624,Silver Rectangular 40 Litre Touch Bar Bin - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013962497BIN1_-1,1269,1,1,91
23999,23999,Joseph Joseph Wash and Drain Grey,http://www.lakeland.co.uk/23999/,944,3310280045-3778541,3310280045,Joseph Joseph - Grey 'Wash&Drain ' washing up bowl - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331028004563MISC_-1,1269,1,1,
23931,23931,OXO Good Grips Dustpan and Brush Set,http://www.lakeland.co.uk/23931/,944,3310139632-3942577,3310139632,OXO - Grey 'Good Grips' dustpan and brush - Colour_multicoloured,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013963294MISC_-1,1269,1,1,
23930,23930,OXO Good Grips Upright Sweep Set,http://www.lakeland.co.uk/23930/,944,3310139720-4802157,3310139720,OXO - Aluminium 'Good Grips' upright sweep set - Colour_orange,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013972013UZ65_-1,1269,1,1,
23538,23538,JJ Caddy Sink Area Organiser Grey,http://www.lakeland.co.uk/23538/,944,3310099734-1912213,3310099734,Joseph Joseph - Grey 'Caddy ' sink area organiser - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331009973463MISC_-1,1269,1,1,
23109,23109,Oxo Good Grips Deep Clean Brush Set,http://www.lakeland.co.uk/23109/,944,3310139631-6343053,3310139631,OXO - 'Good Grips' deep clean brush set - Colour_multicoloured,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013963194UZ57_-1,1269,1,1,70
23094,23094,simplehuman Flip top Kitchen Roll Holder,http://www.lakeland.co.uk/23094/,944,3310139655-4036602,3310139655,Simplehuman - Stainless steel kitchen roll holder - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331013965597KTHD_-1,1269,1,1,84
2297,2297,OXO Good Grips Angled Measuring Jug,http://www.lakeland.co.uk/2297/,944,3310169491-770655,3310169491,OXO - Plastic 500ml angled measuring jug,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331016949199JG00_-1,1269,1,1,
19734,19734,Oxo Good Grips Garlic Press,http://www.lakeland.co.uk/19734/,944,3310081117-5962539,3310081117,OXO - Good Grips garlic press - Colour_black,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331008111760GRPR_-1,1269,1,1,
31929,31929,KitchenAid Food Grinder Attachment,http://www.lakeland.co.uk/31929/,944,3250039325-32148038,3250039325,KitchenAid - Red food grinder 5KSMMGA - Colour_silver,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003932597_-1,1269,1,1,77
31910,31910,Sage The Barista Touch Coffee Machine,http://www.lakeland.co.uk/31910/,944,3250049171-27571023,3250049171,Sage by Heston Blumenthal - The Barista Touch  bean to cup coffee machine SES880BSS - Colour_silver,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325004917197_-1,1269,1,1,77
31792,31792,Morphy Richards Intellisteam Compact,http://www.lakeland.co.uk/31792/,944,3250030698-3524538,3250030698,Morphy Richards - Intellisteam compact food steamer 48775 - Colour_white,http://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_325003069880MISC_-1,1269,1,1,81
73025,73025,"Circulon Ultimum 8"" Loose based Cake Tin",http://www.lakeland.co.uk/73025/,944,3310198258631SZE,3310198258631sze,Circulon - Ultimum 8' Loose Base Round Cake Tin,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310198258631SZE_-1,1269,1,0,90
73019,73019,"Circulon Ultimum Square Cake Tin 9""",http://www.lakeland.co.uk/73019/,944,3310197017-16322027,3310197017,Circulon - Square cake tin 9'' - Colour_grey,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_331019701763BSQC_-1,1269,1,1,93
73018,73018,"Circulon Ultimum Rectangle Tin 9""x13""",http://www.lakeland.co.uk/73018/,944,3310198259631SZE,3310198259631sze,Circulon - Ultimum Rectangular Cake Tin,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_3310198259631SZE_-1,1269,1,0,87
